Run	0	FreqPheno	0.00269823	WTpopsEnvChange	9998	9998	10000	9999	10000	9981	10000	9998	9999	10000	WTpopsFinal	9236	8581	9999	9978	9958	715	9351	9545	9401	10000	Gen	96	Outcome	MOSMX
Run	1	FreqPheno	0.00299699	WTpopsEnvChange	10000	9996	9999	10000	9991	9986	10000	10000	10000	9998	WTpopsFinal	9635	10000	10000	9883	9421	651	9999	9999	7483	9986	Gen	98	Outcome	MOSMX
Run	2	FreqPheno	0.00209929	WTpopsEnvChange	10000	10000	9983	10000	10000	10000	9997	10000	10000	9999	WTpopsFinal	9687	9830	3712	9009	6672	9593	2934	9115	8122	9982	Gen	122	Outcome	HSGV
Run	3	FreqPheno	0.00269725	WTpopsEnvChange	9994	9999	10000	10000	9994	10000	9995	10000	9991	10000	WTpopsFinal	5702	10000	8637	9995	7554	8856	5272	9712	2833	9970	Gen	134	Outcome	MOSMX
Run	4	FreqPheno	0.00049996	WTpopsEnvChange	10000	10000	10000	9996	10000	10000	9999	10000	10000	10000	WTpopsFinal	8455	9356	5110	2298	7249	9050	9790	9252	9945	8801	Gen	132	Outcome	MOSMX
Run	5	FreqPheno	0.00119961	WTpopsEnvChange	10000	10000	10000	10000	9999	9996	9993	10000	10000	10000	WTpopsFinal	9521	8549	3633	8021	5882	4757	9972	9068	8439	9515	Gen	147	Outcome	MOSDN
Run	6	FreqPheno	0.0017989	WTpopsEnvChange	9998	9993	9999	10000	10000	9999	10000	9993	10000	10000	WTpopsFinal	8913	9727	4774	9983	8878	9961	8247	1587	9740	9988	Gen	126	Outcome	SSGVMO
Run	7	FreqPheno	0.00109953	WTpopsEnvChange	9998	9998	9999	9996	9999	9999	10000	10000	10000	10000	WTpopsFinal	5697	9969	9994	9335	10000	950	9837	9294	9979	9857	Gen	127	Outcome	MOSDN
Run	8	FreqPheno	0.00099962	WTpopsEnvChange	9998	10000	10000	9997	9997	9999	10000	9999	10000	10000	WTpopsFinal	7200	9919	7936	9946	7269	7809	9581	8877	1878	9595	Gen	137	Outcome	MOSDN
Run	9	FreqPheno	0.00099966	WTpopsEnvChange	9999	10000	10000	9995	9998	9999	10000	10000	10000	9999	WTpopsFinal	7102	3443	8564	8439	9869	9941	6582	5058	8310	10000	Gen	146	Outcome	MOSDN
Run	10	FreqPheno	0.00289666	WTpopsEnvChange	9998	9998	9999	10000	9999	9999	9996	9999	9992	9991	WTpopsFinal	9926	9846	9998	9619	8262	9938	4437	9983	1465	9335	Gen	118	Outcome	HSGV
Run	11	FreqPheno	0.00089986	WTpopsEnvChange	10000	10000	9993	10000	10000	10000	10000	9998	10000	10000	WTpopsFinal	5677	9998	1115	9999	9452	9994	9281	9987	9980	8350	Gen	137	Outcome	MOSDN
Run	12	FreqPheno	0.00159898	WTpopsEnvChange	9999	9999	9999	10000	9998	9998	9996	9995	10000	10000	WTpopsFinal	9988	9761	6125	10000	9695	9983	6085	1384	9969	9978	Gen	117	Outcome	MOSMX
Run	13	FreqPheno	0.00259738	WTpopsEnvChange	10000	9999	9994	9996	9991	9999	10000	10000	9999	9996	WTpopsFinal	6317	6419	9760	7345	10000	9997	6605	8074	9143	3515	Gen	142	Outcome	MOSMX
Run	14	FreqPheno	0.0014994	WTpopsEnvChange	10000	9999	10000	10000	9999	9999	9999	10000	9999	9990	WTpopsFinal	9737	5607	9925	9995	9555	9935	8553	9655	7066	1592	Gen	108	Outcome	MOSMX
