Run	0	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	10000	1248	10000	10000	3886	10000	10000	10000	10000	Gen	452	Outcome	HDN
Run	1	FreqPheno	0.0003	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	9997	WTpopsFinal	10000	10000	10000	10000	10000	10000	10000	10000	10000	428	Gen	133	Outcome	HSGV
Run	2	FreqPheno	0.0146876	WTpopsEnvChange	9991	9862	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	428	10000	10000	10000	10000	10000	10000	10000	10000	Gen	81	Outcome	SSGVSO
Run	3	FreqPheno	0.0035	WTpopsEnvChange	10000	9965	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	403	10000	10000	10000	10000	10000	10000	10000	10000	Gen	107	Outcome	SSGVSO
Run	4	FreqPheno	0.0004	WTpopsEnvChange	10000	10000	10000	10000	10000	9996	10000	10000	10000	10000	WTpopsFinal	10000	10000	10000	10000	2167	10000	10000	2155	10000	10000	Gen	485	Outcome	MOSDN
Run	5	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	9999	10000	10000	10000	10000	10000	10000	10000	406	10000	Gen	201	Outcome	HDN
Run	6	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	10000	10000	10000	10000	9996	420	10000	10000	10000	Gen	117	Outcome	HDN
Run	7	FreqPheno	0.0662391	WTpopsEnvChange	10000	10000	10000	9411	10000	10000	9998	9924	10000	10000	WTpopsFinal	10000	10000	10000	486	10000	10000	10000	9158	10000	9999	Gen	68	Outcome	SSGVSO
Run	8	FreqPheno	0.0019	WTpopsEnvChange	9981	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	465	10000	10000	10000	10000	10000	10000	10000	9534	10000	Gen	105	Outcome	SSGVSO
Run	9	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	10000	10000	10000	10000	10000	406	10000	10000	10000	Gen	150	Outcome	HDN
Run	10	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	424	10000	10000	10000	10000	10000	10000	10000	10000	10000	Gen	159	Outcome	HDN
Run	11	FreqPheno	0.00119989	WTpopsEnvChange	10000	10000	10000	10000	10000	9989	10000	10000	10000	9999	WTpopsFinal	9999	10000	10000	10000	10000	396	10000	10000	10000	10000	Gen	96	Outcome	MOSMX
Run	12	FreqPheno	0.0268	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	9732	10000	WTpopsFinal	10000	10000	10000	10000	10000	10000	10000	10000	446	10000	Gen	69	Outcome	SSGVSO
Run	13	FreqPheno	0.0118	WTpopsEnvChange	10000	10000	10000	10000	9882	10000	10000	10000	10000	10000	WTpopsFinal	10000	10000	10000	10000	385	10000	10000	10000	10000	10000	Gen	83	Outcome	SSGVSO
Run	14	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	9990	10000	9999	447	10000	10000	10000	10000	10000	Gen	284	Outcome	HDN
Run	15	FreqPheno	0.0004	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	9996	10000	WTpopsFinal	10000	10000	10000	9998	10000	10000	10000	10000	445	10000	Gen	96	Outcome	SSGVSO
Run	16	FreqPheno	0.00389662	WTpopsEnvChange	10000	10000	10000	9987	10000	10000	10000	10000	10000	9974	WTpopsFinal	10000	9995	10000	4152	10000	10000	10000	10000	10000	1087	Gen	114	Outcome	SSGVSO
Run	17	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	9820	10000	470	10000	10000	10000	10000	10000	10000	Gen	308	Outcome	HDN
Run	18	FreqPheno	0.0004	WTpopsEnvChange	10000	9996	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	10000	439	10000	10000	9998	10000	9955	10000	10000	Gen	139	Outcome	MOSDN
Run	19	FreqPheno	0.0004	WTpopsEnvChange	10000	10000	9996	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	7992	9999	545	10000	10000	10000	10000	10000	10000	Gen	274	Outcome	HDN
Run	20	FreqPheno	0	WTpopsEnvChange	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	WTpopsFinal	10000	10000	9999	1194	10000	4263	10000	9992	10000	10000	Gen	151	Outcome	HDN
Run	21	FreqPheno	0.0001	WTpopsEnvChange	10000	10000	10000	10000	9999	10000	10000	10000	10000	10000	WTpopsFinal	10000	10000	441	10000	10000	10000	10000	10000	10000	10000	Gen	323	Outcome	MOSDN
